CE-CO,CE-PM10,julian_day,hour
7.433566433566401,68.30769230769215,258,17
6.67132867132864,67.87412587412571,258,18
6.062937062937033,67.44755244755228,258,19
5.601398601398575,67.18881118881103,258,20
5.356643356643335,66.39860139860124,258,21
5.307692307692289,65.49650349650332,258,22
5.097902097902079,64.36363636363619,258,23
4.846153846153829,63.32167832167815,259,0
4.748251748251734,62.21678321678304,259,1
4.6643356643356535,60.72727272727256,259,2
4.608391608391602,59.40559440559424,259,3
4.580419580419575,58.54545454545439,259,4
4.643356643356638,57.87412587412572,259,5
4.706293706293703,57.13286713286698,259,6
4.909090909090907,56.48951048951034,259,7
5.300699300699296,55.88111888111873,259,8
5.699300699300696,54.909090909090764,259,9
6.090909090909086,53.95804195804182,259,10
6.370629370629362,52.846153846153705,259,11
6.433566433566422,51.5314685314684,259,12
6.433566433566421,50.43356643356631,259,13
6.29370629370628,49.45454545454534,259,14
6.013986013985998,49.12587412587403,259,15
5.7622377622377465,49.36363636363627,259,16
5.47552447552446,49.74825174825166,259,17
5.1678321678321515,50.27972027972019,259,18
5.020979020979006,50.916083916083835,259,19
4.986013986013973,51.52447552447545,259,20
4.923076923076911,52.25174825174817,259,21
4.923076923076913,53.06293706293698,259,22
4.999999999999991,53.84615384615376,259,23
5.076923076923066,54.72027972027962,260,0
5.076923076923064,55.60139860139849,260,1
5.013986013986,56.23076923076913,260,2
4.902097902097887,56.45454545454534,260,3
4.678321678321666,56.20979020979008,260,4
4.5104895104895,55.44755244755232,260,5
4.398601398601389,54.39160839160826,260,6
4.3426573426573345,53.202797202797065,260,7
4.3426573426573345,51.59440559440545,260,8
4.398601398601391,50.19580419580406,260,9
4.510489510489504,48.85314685314671,260,10
4.678321678321672,47.7342657342656,260,11
4.902097902097897,47.00699300699288,260,12
5.013986013986009,46.33566433566421,260,13
5.076923076923071,45.818181818181706,260,14
5.0769230769230695,45.38461538461527,260,15
4.999999999999991,45.11888111888101,260,16
4.999999999999991,44.86013986013976,260,17
4.999999999999991,44.75524475524465,260,18
4.999999999999991,44.79720279720269,260,19
4.999999999999991,44.50349650349638,260,20
4.999999999999991,43.89510489510478,260,21
4.999999999999991,42.867132867132746,260,22
4.999999999999991,41.622377622377506,260,23
4.999999999999991,40.28671328671317,261,0
4.999999999999991,38.83216783216773,261,1
4.923076923076916,37.69230769230759,261,2
4.923076923076917,36.79720279720271,261,3
4.909090909090906,36.15384615384607,261,4
5.020979020979018,35.75524475524469,261,5
5.230769230769228,36.02797202797197,261,6
5.433566433566432,36.713286713286664,261,7
5.832167832167831,37.958041958041925,261,8
6.230769230769227,39.51748251748249,261,9
6.678321678321671,41.28671328671325,261,10
6.9930069930069845,43.097902097902065,261,11
7.160839160839151,45.01398601398596,261,12
7.167832167832155,46.482517482517416,261,13
6.999999999999985,47.55944055944048,261,14
6.811188811188796,48.00699300699293,261,15
6.601398601398582,47.741258741258655,261,16
6.384615384615365,47.01398601398592,261,17
6.111888111888091,46.11888111888102,261,18
5.81118881118879,45.14685314685304,261,19
5.678321678321661,44.46153846153836,261,20
5.510489510489495,44.055944055943954,261,21
5.412587412587399,43.832167832167734,261,22
5.244755244755231,43.769230769230674,261,23
5.097902097902085,43.93706293706284,262,0
4.986013986013973,43.90209790209781,262,1
4.923076923076911,43.90909090909081,262,2
4.846153846153837,43.74125874125864,262,3
4.923076923076917,43.517482517482414,262,4
4.9860139860139805,43.2027972027971,262,5
5.097902097902092,42.776223776223674,262,6
5.244755244755239,42.3076923076922,262,7
5.412587412587406,41.65034965034954,262,8
5.58741258741258,40.762237762237646,262,9
5.832167832167823,39.84615384615374,262,10
5.9790209790209685,38.62937062937052,262,11
6.027972027972017,37.39160839160829,262,12
5.979020979020967,36.3986013986013,262,13
5.832167832167819,35.748251748251654,262,14
5.587412587412573,35.27972027972019,262,15
5.412587412587399,35.062937062936975,262,16
5.244755244755231,35.013986013985935,262,17
5.097902097902085,35.111888111888035,262,18
4.986013986013973,35.39860139860133,262,19
4.923076923076911,35.34965034965028,262,20
4.923076923076913,35.286713286713216,262,21
4.999999999999991,35.041958041957976,262,22
4.999999999999991,34.818181818181756,262,23
4.999999999999991,34.94405594405589,263,0
4.999999999999991,35.44055944055939,263,1
4.999999999999991,36.17482517482513,263,2
4.769230769230766,37.01398601398597,263,3
4.769230769230769,37.888111888111844,263,4
4.958041958041959,38.79020979020974,263,5
5.293706293706295,39.63636363636358,263,6
5.734265734265736,40.41958041958037,263,7
6.314685314685313,40.88811188811182,263,8
6.839160839160835,40.986013986013916,263,9
7.4335664335664235,40.6853146853146,263,10
7.76223776223775,40.44755244755236,263,11
7.82517482517481,40.286713286713194,263,12
7.622377622377605,39.9860139860139,263,13
7.153846153846134,39.57342657342648,263,14
6.419580419580395,38.999999999999915,263,15
5.9230769230769,38.61538461538453,263,16
5.475524475524454,38.44755244755236,263,17
5.118881118881099,38.37062937062928,263,18
4.895104895104877,38.580419580419495,263,19
4.9230769230769065,38.720279720279635,263,20
4.923076923076907,38.43356643356634,263,21
5.013986013986,38.16083916083907,263,22
4.902097902097887,37.804195804195714,263,23
4.755244755244741,37.27972027972018,264,0
4.510489510489498,36.50349650349641,264,1
4.335664335664325,35.62237762237753,264,2
4.153846153846147,34.70629370629361,264,3
4.041958041958039,33.993006993006894,264,4
4.139860139860139,33.64335664335655,264,5
4.419580419580419,33.11188811188803,264,6
4.853146853146853,32.8811188811188,264,7
5.412587412587414,32.608391608391535,264,8
5.979020979020977,32.47552447552441,264,9
6.510489510489505,32.57342657342651,264,10
6.825174825174817,32.74825174825169,264,11
6.909090909090898,32.90909090909085,264,12
6.748251748251734,33.118881118881056,264,13
6.496503496503482,33.440559440559376,264,14
5.999999999999985,33.62937062937056,264,15
5.580419580419565,33.839160839160776,264,16
5.328671328671314,34.055944055943996,264,17
5.258741258741243,33.85314685314679,264,18
5.230769230769216,33.83216783216777,264,19
5.272727272727258,33.81118881118875,264,20
5.412587412587401,33.93006993006986,264,21
5.587412587412576,34.17482517482511,264,22
5.5664335664335525,34.37762237762231,264,23
5.36363636363635,34.61538461538454,265,0
5.146853146853134,34.65734265734258,265,1
4.839160839160829,34.74825174825168,265,2
4.51748251748251,34.56643356643349,265,3
4.489510489510485,34.35664335664328,265,4
4.587412587412586,34.440559440559355,265,5
5.027972027972028,34.21678321678313,265,6
5.461538461538461,33.7062937062936,265,7
6.01398601398601,32.8041958041957,265,8
6.503496503496498,31.65034965034955,265,9
6.9160839160839105,30.384615384615287,265,10
7.069930069930061,28.979020979020888,265,11
7.013986013986003,27.636363636363548,265,12
6.811188811188801,26.31468531468523,265,13
6.447552447552437,24.678321678321616,265,14
6.216783216783207,24.069930069930024,265,15
6.181818181818173,24.39860139860136,265,16
6.251748251748242,25.818181818181788,265,17
6.657342657342648,27.18181818181815,265,18
7.076923076923064,28.573426573426538,265,19
7.433566433566421,29.755244755244718,265,20
7.650349650349634,30.811188811188767,265,21
7.650349650349632,31.440559440559397,265,22
7.524475524475503,31.741258741258694,265,23
7.1328671328671085,31.566433566433517,266,0
6.426573426573401,30.846153846153797,266,1
5.75524475524473,29.72727272727267,266,2
5.160839160839141,29.762237762237703,266,3
4.685314685314671,30.013986013985964,266,4
4.35664335664335,30.62237762237758,266,5
4.496503496503496,31.223776223776188,266,6
4.923076923076926,32.055944055944025,266,7
5.517482517482521,33.08391608391606,266,8
6.314685314685319,34.244755244755225,266,9
7.181818181818183,35.755244755244725,266,10
8.06293706293706,37.12587412587409,266,11
8.594405594405588,38.37062937062933,266,12
8.888111888111876,39.27272727272723,266,13
8.916083916083899,40.19580419580414,266,14
8.66433566433564,40.96503496503491,266,15
8.132867132867105,41.18881118881113,266,16
7.4265734265733965,41.11888111888105,266,17
6.832167832167803,40.54545454545448,266,18
6.174825174825149,39.979020979020916,266,19
5.664335664335642,39.76223776223769,266,20
5.342657342657323,39.83916083916078,266,21
5.251748251748236,40.629370629370584,266,22
5.342657342657328,41.48251748251744,266,23
5.398601398601384,42.82517482517477,267,0
5.447552447552436,44.28671328671324,267,1
5.349650349650345,46.048951048951,267,2
5.412587412587414,47.58741258741253,267,3
5.594405594405598,48.68531468531462,267,4
5.8391608391608445,49.447552447552376,267,5
6.2447552447552495,49.74825174825167,267,6
6.664335664335669,50.42657342657333,267,7
7.349650349650355,50.363636363636246,267,8
8.153846153846159,49.41258741258728,267,9
9.083916083916085,48.00699300699288,267,10
9.916083916083917,46.19580419580407,267,11
10.426573426573425,44.56643356643345,267,12
10.69930069930069,43.27972027972017,267,13
10.755244755244737,42.4055944055943,267,14
10.65734265734263,41.84615384615375,267,15
10.419580419580392,41.73426573426564,267,16
9.902097902097873,42.20279720279711,267,17
9.440559440559413,43.15384615384607,267,18
8.89510489510487,44.566433566433496,267,19
8.524475524475505,45.076923076923,267,20
8.419580419580402,45.09090909090901,267,21
8.503496503496493,44.79720279720271,267,22
8.762237762237753,44.24475524475515,267,23
9.244755244755238,43.83216783216773,268,0
9.923076923076918,43.66433566433557,268,1
10.678321678321671,43.38461538461529,268,2
11.223776223776213,43.04895104895095,268,3
11.59440559440558,42.71328671328662,268,4
11.74825174825173,42.510489510489414,268,5
11.811188811188792,42.328671328671234,268,6
11.678321678321657,41.91608391608382,268,7
11.489510489510467,41.34265734265725,268,8
11.398601398601373,40.58741258741249,268,9
11.174825174825147,39.860139860139775,268,10
11.076923076923046,39.41958041958034,268,11
10.902097902097871,39.34265734265727,268,12
10.769230769230736,39.69230769230762,268,13
10.566433566433535,40.10489510489505,268,14
10.18181818181815,41.12587412587407,268,15
9.811188811188776,42.349650349650304,268,16
9.34265734265731,43.552447552447504,268,17
8.832167832167798,44.80419580419575,268,18
8.335664335664305,45.73426573426568,268,19
7.909090909090879,46.44755244755239,268,20
7.538461538461514,46.89510489510483,268,21
7.267832167832147,47.19580419580412,268,22
7.1823126368580725,47.573426573426495,268,23
7.1379052765416215,47.94405594405586,269,0
7.210825538098248,48.23776223776216,269,1
7.251389771844301,48.62937062937055,269,2
7.1102473284291365,49.30769230769222,269,3
7.234950655405195,49.66433566433558,269,4
7.352772480045204,49.93706293706286,269,5
7.652523991160354,50.22377622377615,269,6
8.155184209729661,50.62237762237754,269,7
8.65096292596292,51.04895104895097,269,8
9.174825174825166,51.741258741258655,269,9
9.760464535464523,52.32167832167823,269,10
10.210678210678191,52.83916083916074,269,11
10.436188811188789,53.12587412587401,269,12
10.271728271728245,51.64335664335657,269,13
9.81235431235428,51.496503496503436,269,14
8.90909090909087,52.23076923076917,269,15
8.076923076923038,53.573426573426495,269,16
7.090909090909056,55.21678321678314,269,17
6.342657342657312,56.8951048951048,269,18
5.825174825174799,58.475524475524374,269,19
5.440559440559418,59.79020979020967,269,20
5.321678321678303,60.6083916083915,269,21
5.356643356643342,60.545454545454426,269,22
5.496503496503484,59.44755244755231,269,23
5.678321678321669,57.31468531468517,270,0
5.74825174825174,53.97902097902081,270,1
5.937062937062931,52.38461538461522,270,2
5.986013986013982,51.07692307692293,270,3
6.020979020979021,50.265734265734125,270,4
6.076923076923078,49.58041958041945,270,5
6.419580419580421,49.11188811188797,270,6
6.9930069930069925,48.538461538461405,270,7
7.587412587412586,47.937062937062805,270,8
8.237762237762233,47.15384615384601,270,9
8.825174825174814,46.12587412587398,270,10
9.244755244755229,44.6643356643355,270,11
9.405594405594384,42.8531468531467,270,12
9.153846153846127,40.71328671328656,270,13
8.671328671328641,38.26573426573412,270,14
7.909090909090878,35.77622377622364,270,15
7.062937062937031,33.66433566433553,270,16
6.265734265734235,31.84615384615373,270,17
5.664335664335637,30.53146853146843,270,18
5.251748251748228,29.671328671328578,270,19
4.930069930069909,29.26573426573418,270,20
4.832167832167815,29.286713286713216,270,21
4.8461538461538325,29.510489510489446,270,22
4.999999999999988,29.825174825174763,270,23
4.999999999999989,30.013986013985956,271,0
4.937062937062927,30.090909090909033,271,1
4.811188811188804,29.97902097902092,271,2
4.699300699300696,29.755244755244693,271,3
4.741258741258739,29.664335664335603,271,4
4.832167832167832,29.643356643356572,271,5
5.020979020979025,29.489510489510415,271,6
5.4195804195804245,28.874125874125806,271,7
5.972027972027977,28.328671328671263,271,8
6.776223776223776,27.88111888111882,271,9
7.468531468531465,27.5594405594405,271,10
8.020979020979016,27.391608391608337,271,11
8.23776223776223,27.237762237762183,271,12
8.398601398601386,27.188811188811133,271,13
8.244755244755227,27.258741258741203,271,14
7.93006993006991,27.61538461538456,271,15
7.545454545454523,27.96503496503491,271,16
7.027972027972004,28.18181818181813,271,17
6.559440559440535,28.03496503496498,271,18
6.335664335664311,27.3566433566433,271,19
6.167832167832145,26.94405594405589,271,20
6.111888111888093,26.72027972027967,271,21
5.88811188811187,26.671328671328624,271,22
5.678321678321661,26.783216783216734,271,23
5.510489510489495,27.041958041957994,272,0
5.335664335664324,27.433566433566387,272,1
5.090909090909082,27.944055944055897,272,2
4.9300699300699256,28.559440559440517,272,3
4.916083916083916,28.930069930069887,272,4
5.097902097902102,29.090909090909047,272,5
5.510489510489518,29.153846153846107,272,6
6.251748251748262,28.986013986013937,272,7
7.083916083916094,29.02097902097897,272,8
8.076923076923084,29.07692307692303,272,9
8.993006993006997,29.35664335664331,272,10
9.762237762237763,29.80419580419576,272,11
10.237762237762237,30.517482517482467,272,12
10.426573426573423,31.13286713286708,272,13
10.489510489510486,31.622377622377567,272,14
10.510489510489508,31.9580419580419,272,15
10.650349650349645,32.11188811188805,272,16
10.916083916083908,32.05594405594399,272,17
11.32867132867132,31.930069930069866,272,18
11.999999999999988,31.643356643356576,272,19
12.811188811188794,31.34965034965028,272,20
13.503496503496482,30.972027972027902,272,21
13.832167832167805,30.84615384615378,272,22
13.874125874125838,30.84615384615378,272,23
13.335664335664292,30.99999999999994,273,0
12.349650349650306,30.99999999999994,273,1
11.139860139860094,30.99999999999994,273,2
9.930069930069891,30.99999999999994,273,3
8.94405594405591,31.076923076923013,273,4
8.314685314685285,31.076923076923013,273,5
8.006993006992985,31.01398601398595,273,6
8.293706293706277,30.979020979020916,273,7
8.881118881118867,30.83216783216777,273,8
9.69230769230768,30.524475524475463,273,9
10.482517482517466,30.237762237762173,273,10
11.020979020979002,29.986013986013923,273,11
11.139860139860117,29.706293706293646,273,12
10.825174825174797,29.56643356643351,273,13
10.167832167832138,29.41258741258736,273,14
9.426573426573395,29.5524475524475,273,15
8.706293706293675,29.95804195804191,273,16
8.125874125874095,30.433566433566384,273,17
7.727272727272697,30.93706293706289,273,18
7.566433566433539,31.580419580419534,273,19
7.468531468531443,32.13986013986009,273,20
7.643356643356621,32.5454545454545,273,21
7.734265734265712,33.048951048951004,273,22
7.615384615384592,33.50349650349646,273,23
7.405594405594383,33.76223776223771,274,0
6.902097902097881,34.07692307692302,274,1
6.286713286713268,34.300699300699236,274,2
5.818181818181803,34.54545454545449,274,3
5.510489510489501,34.84615384615379,274,4
5.440559440559436,35.209790209790164,274,5
5.7482517482517475,35.706293706293664,274,6
6.2377622377622375,36.405594405594364,274,7
6.944055944055945,36.91608391608388,274,8
7.902097902097903,37.61538461538457,274,9
8.748251748251748,38.5454545454545,274,10
9.426573426573421,39.51748251748247,274,11
9.804195804195794,40.65034965034959,274,12
9.76223776223775,41.538461538461476,274,13
9.503496503496489,42.04895104895098,274,14
9.15384615384614,42.12587412587405,274,15
8.83916083916083,42.04895104895097,274,16
8.685314685314678,41.80419580419573,274,17
8.89510489510489,41.391608391608315,274,18
9.27272727272727,40.88811188811181,274,19
10.006993006993003,40.279720279720195,274,20
11.048951048951041,40.055944055943975,274,21
11.852447552447542,39.86013986013978,274,22
12.470579925125366,40.027972027971956,274,23
12.726017164653513,40.482517482517416,275,0
12.68215420942692,41.643356643356555,275,1
12.486510206964732,42.146853146853054,275,2
12.524699542881331,42.07692307692297,275,3
12.286232706687217,41.44055944055933,275,4
11.889990817263504,40.47552447552437,275,5
11.468841007477332,39.174825174825074,275,6
11.001804256349672,37.930069930069834,275,7
10.712656787656755,36.58041958041948,275,8
10.426573426573396,35.426573426573334,275,9
10.002422577422546,34.5874125874125,275,10
9.505938505938472,34.503496503496436,275,11
9.10052447552444,34.832167832167784,275,12
8.803196803196766,36.615384615384585,275,13
8.564102564102528,37.99300699300696,275,14
8.503496503496473,39.503496503496464,275,15
7.993006993006968,40.85314685314681,275,16
7.510489510489486,42.08391608391603,275,17
7.083916083916061,43.16083916083909,275,18
6.74125874125872,43.909090909090835,275,19
6.510489510489491,44.02797202797195,275,20
6.3426573426573265,43.797202797202715,275,21
6.419580419580408,43.202797202797115,275,22
6.587412587412578,42.321678321678235,275,23
6.846153846153841,41.32167832167822,276,0
7.181818181818179,40.82517482517473,276,1
7.3986013986013965,40.37762237762228,276,2
7.608391608391607,39.972027972027874,276,3
7.909090909090907,39.66433566433557,276,4
8.475524475524473,39.58741258741249,276,5
9.097902097902091,39.58041958041948,276,6
9.580419580419571,39.32867132867122,276,7
9.972027972027956,38.82517482517473,276,8
10.090909090909072,37.99999999999989,276,9
10.244755244755218,37.104895104895014,276,10
10.04895104895102,36.22377622377613,276,11
9.5314685314685,35.44055944055935,276,12
8.888111888111855,34.67132867132858,276,13
8.08391608391605,33.9860139860139,276,14
7.328671328671295,33.60839160839153,276,15
6.769230769230739,33.594405594405515,276,16
6.398601398601373,33.83216783216776,276,17
6.118881118881096,34.104895104895036,276,18
5.895104895104875,34.41258741258735,276,19
5.923076923076903,34.6643356643356,276,20
5.923076923076906,34.75524475524469,276,21
6.013986013985999,34.97902097902091,276,22
5.902097902097887,35.09090909090902,276,23
5.678321678321666,35.090909090909015,277,0
5.433566433566424,34.97902097902091,277,1
5.167832167832165,34.832167832167755,277,2
5.020979020979025,34.58741258741251,277,3
5.1048951048951166,34.2727272727272,277,4
5.580419580419597,33.825174825174756,277,5
6.503496503496522,33.62937062937057,277,6
7.685314685314706,33.6433566433566,277,7
9.16783216783219,33.965034965034924,277,8
10.8881118881119,34.97202797202793,277,9
12.398601398601402,36.09090909090905,277,10
13.524475524475518,37.37762237762234,277,11
14.027972027972014,38.706293706293664,277,12
14.08391608391606,40.027972027971984,277,13
13.650349650349616,41.27972027972024,277,14
12.804195804195762,42.1398601398601,277,15
11.81818181818177,42.825174825174784,277,16
10.762237762237712,43.461538461538424,277,17
9.734265734265687,44.41958041958037,277,18
8.755244755244709,45.37762237762232,277,19
8.167832167832126,46.58041958041953,277,20
7.853146853146818,48.055944055944,277,21
7.510489510489477,49.034965034964976,277,22
7.132867132867101,50.160839160839096,277,23
6.713286713286684,51.125874125874056,278,0
6.244755244755224,51.944055944055876,278,1
5.78321678321677,52.56643356643349,278,2
5.419580419580416,52.8811188811188,278,3
5.447552447552453,53.1888111888111,278,4
5.734265734265743,53.650349650349554,278,5
6.440559440559451,54.05594405594396,278,6
7.482517482517493,54.286713286713194,278,7
8.77622377622379,54.391608391608294,278,8
10.146853146853156,54.41958041958032,278,9
11.4965034965035,54.40559440559429,278,10
12.496503496503491,54.720279720279606,278,11
13.062937062937051,54.74825174825163,278,12
13.048951048951025,54.531468531468406,278,13
12.657342657342621,54.188811188811066,278,14
11.90209790209786,53.68531468531456,278,15
10.993006993006947,53.167832167832046,278,16
9.999999999999956,52.64335664335651,278,17
9.08391608391604,51.734265734265605,278,18
8.251748251748213,50.6293706293705,278,19
7.587412587412552,49.286713286713166,278,20
7.174825174825144,48.29370629370618,278,21
6.930069930069904,47.67132867132857,278,22
6.83216783216781,47.272727272727174,278,23
6.769230769230753,46.90909090909081,279,0
6.6923076923076845,46.83916083916074,279,1
6.678321678321678,47.090909090909,279,2
6.8391608391608445,47.52447552447543,279,3
7.258741258741268,48.062937062936975,279,4
8.006993006993017,48.61538461538453,279,5
8.986013986013996,48.986013986013894,279,6
10.174825174825182,49.36363636363627,279,7
11.398601398601402,49.33566433566423,279,8
12.573426573426566,49.17482517482506,279,9
13.475524475524459,48.783216783216666,279,10
13.90909090909088,47.9230769230768,279,11
13.552447552447513,46.86013986013973,279,12
12.58741258741254,45.62937062937051,279,13
11.30069930069925,44.34265734265722,279,14
9.930069930069878,43.18881118881107,279,15
8.573426573426524,42.12587412587401,279,16
7.419580419580374,41.27972027972017,279,17
6.5034965034964625,40.776223776223674,279,18
5.937062937062902,40.650349650349554,279,19
5.741258741258711,40.510489510489414,279,20
5.769230769230745,40.349650349650254,279,21
5.860139860139842,40.16083916083907,279,22
5.902097902097887,39.909090909090814,279,23
5.755244755244741,39.48251748251739,280,0
5.510489510489498,38.95104895104885,280,1
5.181818181818175,38.38461538461529,280,2
4.999999999999998,37.69930069930061,280,3
4.937062937062942,37.104895104895014,280,4
5.181818181818191,36.70629370629363,280,5
5.818181818181829,36.37762237762231,280,6
6.6853146853147,36.454545454545396,280,7
7.8531468531468684,36.69230769230764,280,8
9.20979020979022,36.98601398601393,280,9
10.643356643356642,37.67832167832162,280,10
11.685314685314674,38.69930069930065,280,11
12.216783216783197,39.64335664335659,280,12
12.055944055944027,40.56643356643351,280,13
11.356643356643321,41.3706293706293,280,14
10.37762237762234,41.881118881118816,280,15
9.160839160839119,42.48951048951042,280,16
8.006993006992966,42.95804195804189,280,17
6.999999999999961,43.202797202797136,280,18
6.146853146853109,43.39860139860132,280,19
5.699300699300667,43.489510489510415,280,20
5.657342657342634,43.57342657342649,280,21
5.838461538461522,43.776223776223695,280,22
5.9402415766051995,43.91608391608385,280,23
6.0368086458995425,44.258741258741196,281,0
6.051239669421475,44.73426573426567,281,1
6.060457724094076,45.2727272727272,281,2
5.833693579148119,45.95804195804188,281,3
5.909408773045132,46.5804195804195,281,4
6.091799109980924,47.034965034964955,281,5
6.275969485060392,47.37062937062929,281,6
6.587794024157659,47.405594405594314,281,7
7.062237762237758,47.2937062937062,281,8
7.580419580419572,46.95804195804186,281,9
8.083216783216772,46.475524475524374,281,10
8.433566433566416,45.78321678321668,281,11
8.475524475524455,45.32167832167822,281,12
8.230769230769207,44.9020979020978,281,13
7.713286713286689,44.56643356643348,281,14
6.937062937062909,44.65034965034957,281,15
6.419580419580394,44.81818181818174,281,16
5.8181818181817935,45.11888111888104,281,17
5.251748251748228,45.6783216783216,281,18
4.930069930069909,46.28671328671321,281,19
4.832167832167815,47.04195804195796,281,20
4.8461538461538325,47.734265734265655,281,21
4.923076923076913,48.475524475524395,281,22
5.076923076923066,48.825174825174734,281,23
5.076923076923064,48.84615384615375,282,0
5.013986013986,48.538461538461426,282,1
4.8251748251748126,47.99300699300688,282,2
4.678321678321668,47.49650349650339,282,3
4.5734265734265644,46.73426573426561,282,4
4.510489510489502,45.7272727272726,282,5
4.489510489510481,44.67832167832155,282,6
4.510489510489502,43.72727272727259,282,7
4.573426573426565,42.64335664335652,282,8
4.678321678321671,41.37762237762225,282,9
4.825174825174819,40.04895104895091,282,10
5.013986013986009,38.531468531468406,282,11
5.076923076923071,37.14685314685302,282,12
5.0769230769230695,35.986013986013866,282,13
4.999999999999991,34.76923076923065,282,14
4.999999999999991,33.69230769230758,282,15
4.999999999999991,32.69230769230758,282,16
4.999999999999991,31.706293706293597,282,17
4.999999999999991,30.762237762237657,282,18
5.076923076923066,29.888111888111787,282,19
5.076923076923064,28.699300699300604,282,20
5.013986013986,27.580419580419484,282,21
4.902097902097887,26.286713286713194,282,22
4.755244755244741,25.062937062936975,282,23
4.587412587412573,24.15384615384607,283,0
4.335664335664323,23.23776223776216,283,1
4.167832167832159,22.363636363636285,283,2
4.083916083916075,21.657342657342586,283,3
4.083916083916077,21.167832167832103,283,4
4.090909090909086,20.608391608391546,283,5
4.258741258741256,20.230769230769162,283,6
4.573426573426572,19.811188811188742,283,7
4.8531468531468525,19.21678321678315,283,8
5.146853146853145,18.71328671328665,283,9
5.426573426573424,17.923076923076863,283,10
5.664335664335661,17.174825174825113,283,11
5.909090909090902,16.412587412587353,283,12
5.9790209790209685,15.734265734265676,283,13
6.027972027972017,15.006993006992948,283,14
5.979020979020967,14.188811188811131,283,15
5.832167832167819,13.468531468531417,283,16
5.587412587412573,12.790209790209742,283,17
5.412587412587399,12.328671328671286,283,18
5.244755244755231,11.846153846153808,283,19
5.097902097902085,11.398601398601363,283,20
4.986013986013973,11.118881118881086,283,21
4.999999999999986,10.895104895104865,283,22
4.999999999999986,10.84615384615382,283,23
4.937062937062925,10.69230769230767,284,0
4.825174825174814,10.84615384615383,284,1
4.741258741258732,10.972027972027957,284,2
4.608391608391602,11.118881118881108,284,3
4.5034965034965,11.412587412587401,284,4
4.566433566433564,11.811188811188797,284,5
4.6923076923076925,12.272727272727261,284,6
5.006993006993009,12.755244755244743,284,7
5.545454545454546,13.139860139860128,284,8
6.111888111888111,13.461538461538453,284,9
6.755244755244751,13.66433566433566,284,10
7.12587412587412,13.909090909090907,284,11
7.272727272727263,14.097902097902097,284,12
7.335664335664323,14.608391608391612,284,13
7.22377622377621,15.482517482517485,284,14
6.923076923076907,16.50349650349651,284,15
6.58741258741257,17.776223776223784,284,16
6.384615384615365,19.237762237762244,284,17
6.097902097902076,20.65734265734266,284,18
5.923076923076902,22.034965034965037,284,19
5.825174825174807,23.04895104895105,284,20
5.678321678321662,24.006993006992996,284,21
5.587412587412573,24.74125874125873,284,22
5.489510489510474,25.496503496503482,284,23
5.244755244755229,26.132867132867112,285,0
5.034965034965021,26.692307692307665,285,1
4.874125874125861,27.398601398601368,285,2
4.699300699300689,27.92307692307689,285,3
4.6013986013985955,28.335664335664305,285,4
4.7342657342657315,28.937062937062908,285,5
4.839160839160839,29.384615384615355,285,6
5.118881118881121,29.965034965034935,285,7
5.5314685314685335,30.47552447552445,285,8
6.034965034965036,31.342657342657322,285,9
6.5874125874125875,32.4265734265734,285,10
7.1468531468531475,33.66433566433563,285,11
7.5804195804195755,34.99300699300697,285,12
7.923076923076915,35.412587412587406,285,13
8.06993006993006,36.552447552447546,285,14
8.069930069930054,38.19580419580419,285,15
7.9090909090908905,40.2027972027972,285,16
7.678321678321657,42.615384615384606,285,17
7.391608391608367,44.86013986013983,285,18
7.076923076923052,47.09790209790205,285,19
6.699300699300675,49.04195804195799,285,20
6.300699300699277,50.60139860139854,285,21
5.923076923076901,51.63636363636357,285,22
5.608391608391589,51.93006993006985,285,23
5.3986013986013806,51.51048951048942,286,0
5.1678321678321515,50.17482517482507,286,1
4.944055944055931,49.48951048951038,286,2
4.8321678321678245,49.11188811188801,286,3
4.755244755244751,48.9020979020978,286,4
4.93006993006993,48.797202797202715,286,5
5.251748251748256,48.93706293706286,286,6
5.601398601398607,49.573426573426495,286,7
6.230769230769235,50.454545454545396,286,8
6.993006993006993,51.91608391608385,286,9
7.678321678321677,53.573426573426495,286,10
8.24475524475524,54.853146853146775,286,11
8.650349650349643,56.13286713286704,286,12
8.853146853146843,57.069930069929974,286,13
8.811188811188796,57.58041958041947,286,14
8.650349650349632,57.62237762237751,286,15
8.433566433566416,57.02797202797191,286,16
8.237762237762219,56.0279720279719,286,17
7.986013986013966,54.89510489510475,286,18
7.846153846153826,53.790209790209644,286,19
7.999999999999981,52.81118881118868,286,20
8.00699300699299,52.314685314685185,286,21
7.944755244755229,51.846153846153726,286,22
7.890937345482785,51.307692307692186,286,23
7.846296884933232,51.10489510489499,287,0
7.811624738897449,50.93706293706282,287,1
7.787753408207937,50.87412587412575,287,2
7.837120455302256,50.51048951048939,287,3
7.833851754306281,50.006993006992886,287,4
7.868856396129102,49.615384615384485,287,5
7.802274240910584,48.818181818181685,287,6
7.66207731662275,47.8461538461537,287,7
7.47623765123763,46.34265734265719,287,8
7.104895104895084,44.39160839160823,287,9
6.868456543456521,42.24475524475509,287,10
6.568320568320545,39.98601398601384,287,11
6.243881118881096,37.762237762237625,287,12
5.934065934065913,35.79720279720267,287,13
5.677156177156157,34.30069930069919,287,14
5.510489510489494,33.44055944055933,287,15
5.335664335664321,32.90909090909081,287,16
